TAX1BP3_chr17:3568012_A->G,syn_exonic
DPP9_chr19:4676140_T->G,UTR3
SLC39A8_chr4:103183935_T->C,UTR3
KIF3C_chr2:26151206_T->C,UTR3
PNISR_chr6:99851977_T->C,intronic
"AP4M1,TAF6_chr7:99704796_A->T",UTR3
FAM114A2_chr5:153372525_G->A,UTR3
LDOC1L_chr22:44891370_T->C,UTR3
SNED1_chr2:242028741_A->G,intronic
NCAPD2_chr12:6631169_C->A,syn_exonic
STK17B_chr2:197021276_T->C,syn_exonic
ZNF276_chr16:89806347_A->T,UTR3
SPIRE1_chr18:12447303_C->A,UTR3
TSEN54_chr17:73518284_G->C,syn_exonic
ZBED4_chr22:50278438_A->G,syn_exonic
MLXIP_chr12:122630909_G->A,UTR3
WWC1_chr5:167891830_T->C,syn_exonic
ABI1_chr10:27036271_T->A,UTR3
FAM120B_chr6:170713885_C->G,UTR3
TMEM259_chr19:1010022_C->T,UTR3
MIR3134_chr9:114982798_T->G,ncRNA_intronic
CRISPLD2_chr16:84922859_C->T,syn_exonic
H19_chr11:2017017_A->C,ncRNA_exonic
SLC39A9_chr14:69928943_A->G,UTR3
DBN1_chr5:176885178_A->G,nonsyn_exonic
C2orf54_chr2:241835379_G->A,syn_exonic
MOB3C_chr1:47074621_G->C,UTR3
SF1_chr11:64539635_G->C,intronic
TOMM70A_chr3:100082857_C->G,UTR3
KLF10_chr8:103662219_G->A,UTR3
GDF15_chr19:18497141_T->A,nonsyn_exonic
NUAK1_chr12:106460158_A->G,UTR3
SKIL_chr3:170110529_T->A,UTR3
MIPEPP3_chr13:21947141_T->C,ncRNA_intronic
ST3GAL4_chr11:126277216_C->T,syn_exonic
SURF6_chr9:136197971_T->G,UTR3
SPNS1_chr16:28995757_C->A,UTR3
KCNJ15_chr21:39671476_G->A,nonsyn_exonic
EPM2AIP1_chr3:37030175_C->A,UTR3
TLDC1_chr16:84522897_G->C,nonsyn_exonic
"LINC00221,NONE_chr14:107170005_T->C",intergenic
KIAA1551_chr12:32134943_A->G,nonsyn_exonic
FSTL1_chr3:120114953_G->A,UTR3
DSE_chr6:116757557_T->C,syn_exonic
NUP88_chr17:5289580_A->G,syn_exonic
IMPA1_chr8:82570390_C->T,UTR3
SMPD1_chr11:6415463_G->A,nonsyn_exonic
PIM3_chr22:50356850_C->T,UTR3
USE1_chr19:17330060_T->C,nonsyn_exonic
TSPAN17_chr5:176085423_C->G,UTR3
ZNF319_chr16:58028860_G->A,UTR3
ZNF276_chr16:89805977_G->A,UTR3
ELAVL1_chr19:8027762_A->G,UTR3
WDFY1_chr2:224743373_C->T,UTR3
FAM193B_chr5:176980904_G->A,intronic
EDIL3_chr5:83238233_G->A,UTR3
HS1BP3_chr2:20818764_C->T,nonsyn_exonic
PFKFB3_chr10:6275498_G->A,UTR3
TMEM184B_chr22:38617333_T->C,UTR3
EAF1_chr3:15482775_C->G,UTR3
RNF26_chr11:119205735_T->C,UTR5
CARHSP1_chr16:8947036_T->C,UTR3
SLC8B1_chr12:113737225_G->A,UTR3
GLIPR2_chr9:36163563_G->A,UTR3
FAM104A_chr17:71205854_A->G,nonsyn_exonic
RAB11FIP1_chr8:37730368_G->A,nonsyn_exonic
ICAM1_chr19:10394792_G->A,nonsyn_exonic
SORL1_chr11:121501406_T->C,UTR3
FOXJ3_chr1:42644770_C->T,UTR3
CCDC57_chr17:80059596_T->C,nonsyn_exonic
PSMD1_chr2:232035429_G->A,UTR3
PCGF3_chr4:762963_A->G,UTR3
ADAM17_chr2:9634856_A->G,syn_exonic
LOC100129148_chr7:139107739_T->A,ncRNA_intronic
GOPC_chr6:117881605_A->T,UTR3
PAFAH1B1_chr17:2586229_A->G,UTR3
STRADA_chr17:61780793_G->A,UTR3
NDUFAF1_chr15:41689166_C->A,nonsyn_exonic
MBTPS1_chr16:84135453_A->T,UTR5
CD59_chr11:33731406_C->T,UTR3
LRRK2_chr12:40761931_A->C,UTR3
HLA-DQB1_chr6:32627617_C->T,UTR3
"GGTLC2,MIR650_chr22:23011146_G->C",intergenic
ATR_chr3:142168331_C->T,syn_exonic
SLC37A2_chr11:124958576_G->A,UTR3
"KIAA0125,ADAM6_chr14:106405816_C->T",intergenic
TRIM56_chr7:100734273_C->T,downstream
TELO2_chr16:1559838_T->C,syn_exonic
PPP2R4_chr9:131910805_A->T,UTR3
RNPEP_chr1:201969082_G->A,syn_exonic
AK1_chr9:130629139_T->G,UTR3
PECAM1_chr17:62400575_G->C,UTR3
FBXO45_chr3:196312951_T->C,UTR3
OSGEP_chr14:20918598_A->C,intronic
NOTCH3_chr19:15270583_G->A,UTR3
CCNC_chr6:99990856_T->C,UTR3
WWP2_chr16:69975360_G->A,UTR3
PTGFRN_chr1:117532372_G->T,UTR3
PEMT_chr17:17409560_C->T,nonsyn_exonic
PTPRF_chr1:44084739_C->T,syn_exonic
MIAT_chr22:27067224_G->T,ncRNA_exonic
"TOP3B,VPREB1_chr22:22550537_A->G",intergenic
AP2A2_chr11:1010750_G->A,UTR3
HLA-DRB1_chr6:32546592_A->G,UTR3
BCL2L13_chr22:18211205_T->C,UTR3
HIF1A_chr14:62206548_C->A,intronic
AKAP9_chr7:91726927_A->C,syn_exonic
TRIM22_chr11:5718712_C->T,intronic
FLRT3_chr20:14306953_G->T,nonsyn_exonic
RHOT2_chr16:722331_C->T,nonsyn_exonic
ALDH16A1_chr19:49965173_A->T,syn_exonic
MED10_chr5:6372248_G->A,UTR3
LETMD1_chr12:51442944_G->A,nonsyn_exonic
FKBP9_chr7:33046044_C->T,UTR3
HLA-DRB1_chr6:32548026_G->C,nonsyn_exonic
PRKAR1A_chr17:66528367_C->T,UTR3
"LINC00221,NONE_chr14:107034840_G->A",intergenic
TBC1D23_chr3:100043289_C->T,UTR3
JAGN1_chr3:9932337_G->C,UTR5
ALDH1A1_chr9:75545882_G->A,syn_exonic
CCDC64B_chr16:3085375_G->A,syn_exonic
WDR18_chr19:984554_C->G,syn_exonic
NCEH1_chr3:172351006_C->G,UTR3
CEACAM19_chr19:45186965_G->C,UTR3
GPI_chr19:34882893_A->C,intronic
HLA-DQB1_chr6:32632598_A->T,nonsyn_exonic
NFE2L1_chr17:46128359_G->C,UTR5
BBS2_chr16:56548501_C->T,nonsyn_exonic
RANGAP1_chr22:41652733_G->A,syn_exonic
PDIA6_chr2:10933249_C->T,syn_exonic
DPAGT1_chr11:118967758_T->C,nonsyn_exonic
MTMR6_chr13:25823207_T->A,UTR3
NAV2_chr11:20141414_A->G,UTR3
HERC4_chr10:69773841_G->A,syn_exonic
CNPPD1_chr2:220037097_C->T,UTR3
KRAS_chr12:25359328_A->T,UTR3
"BMS1P20,ZNF280B_chr22:22730705_A->T",intergenic
MOB2_chr11:1502097_A->G,syn_exonic
EHF_chr11:34682962_G->T,UTR3
RABEP1_chr17:5288179_A->T,UTR3
CCDC57_chr17:80159566_T->C,syn_exonic
HEATR1_chr1:236721660_T->C,nonsyn_exonic
SCAF11_chr12:46314392_A->G,UTR3
DIEXF_chr1:210006603_C->T,syn_exonic
PTPRE_chr10:129881701_A->G,UTR3
FBXO28_chr1:224348700_T->C,UTR3
GGCT_chr7:30544360_G->A,UTR5
NUCB2_chr11:17298365_G->C,UTR5
ZC3H7B_chr22:41755105_A->G,UTR3
ZFP36L1_chr14:69257858_C->T,intronic
ITGAX_chr16:31372290_T->C,intronic
CD164_chr6:109688538_A->C,UTR3
INPP5E_chr9:139323799_A->G,UTR3
CASP8_chr2:202152162_T->A,UTR3
"GGTLC2,MIR650_chr22:23055421_G->A",intergenic
LRP1_chr12:57585144_C->T,syn_exonic
ATP2B4_chr1:203709034_A->G,UTR3
PCK2_chr14:24567498_A->C,nonsyn_exonic
UQCC3_chr11:62439569_G->A,nonsyn_exonic
SH2D3A_chr19:6752434_T->C,UTR3
FMNL1_chr17:43319770_C->T,syn_exonic
PSMB4_chr1:151372138_G->A,syn_exonic
"BECN1,CNTD1_chr17:40962509_A->T",UTR3
WDR11_chr10:122624679_G->A,syn_exonic
SNHG5_chr6:86388340_C->T,ncRNA_intronic
TSPAN8_chr12:71519096_G->C,UTR3
SEL1L_chr14:81941413_A->G,UTR3
TMEM176B_chr7:150490376_C->T,nonsyn_exonic
SEPT2_chr2:242255378_G->A,UTR5
TBL2_chr7:72984780_T->C,UTR3
UVSSA_chr4:1374695_C->A,syn_exonic
ZBTB17_chr1:16271260_G->A,syn_exonic
INADL_chr1:62261168_A->G,nonsyn_exonic
ATRN_chr20:3630681_A->C,UTR3
NCLN_chr19:3208418_T->C,UTR3
BAIAP2L1_chr7:97933855_C->A,intronic
INF2_chr14:105185666_G->T,UTR3
LOXL2_chr8:23167353_T->G,nonsyn_exonic
ZC3H7B_chr22:41753569_T->C,UTR3
RFTN1_chr3:16357494_G->A,UTR3
HDAC7_chr12:48176900_T->G,UTR3
COL17A1_chr10:105798872_T->C,syn_exonic
"BMS1P20,ZNF280B_chr22:22730634_G->A",intergenic
PSMF1_chr20:1147410_A->C,UTR3
LEF1_chr4:108969590_A->G,UTR3
RAB20_chr13:111176393_A->G,syn_exonic
DPYD_chr1:98012393_C->T,intronic
SUGP2_chr19:19136541_C->T,nonsyn_exonic
RPA1_chr17:1801189_C->T,UTR3
MAP7_chr6:136682172_G->A,nonsyn_exonic
C19orf12_chr19:30192505_G->C,UTR3
SP2_chr17:45994044_C->T,syn_exonic
MLXIP_chr12:122630915_C->T,UTR3
C12orf49_chr12:117153263_A->G,downstream
DPY19L1P1_chr7:32625825_G->A,ncRNA_intronic
CPZ_chr4:8616179_T->C,nonsyn_exonic
KRI1_chr19:10664632_A->G,nonsyn_exonic
NT5E_chr6:86199233_A->G,nonsyn_exonic
SH3BGRL3_chr1:26607726_T->G,UTR3
PIK3CD_chr1:9787508_T->C,UTR3
THBS1_chr15:39887649_C->T,UTR3
"BCL2L2,BCL2L2-PABPN1_chr14:23777374_A->G",nonsyn_exonic
HPCAL1_chr2:10537018_A->G,UTR5
SGSH_chr17:78183396_A->G,UTR3
VPS37B_chr12:123350204_C->T,UTR3
LIF_chr22:30638226_T->G,UTR3
GSTA4_chr6:52843131_G->T,UTR3
STT3B_chr3:31678613_G->A,UTR3
ANKRD16_chr10:5925971_C->A,syn_exonic
RAPGEF2_chr4:160277276_C->T,syn_exonic
BCAT1_chr12:24967212_C->T,UTR3
SEC22B_chr1:145112414_T->C,exonic
TMEM106B_chr7:12275818_A->G,UTR3
EARS2_chr16:23535680_A->C,UTR3
B9D2_chr19:41869392_T->C,nonsyn_exonic
TOP1MT_chr8:144403485_G->C,syn_exonic
PRR3_chr6:30530496_T->C,UTR3
BOK_chr2:242512138_A->G,UTR3
CDC42EP4_chr17:71279856_C->T,UTR3
INTS1_chr7:1542697_G->A,syn_exonic
LINC00910_chr17:41466055_G->C,ncRNA_exonic
NES_chr1:156640308_C->T,syn_exonic
UBR2_chr6:42600319_A->G,syn_exonic
IL10RB_chr21:34640788_A->G,nonsyn_exonic
BMS1P20_chr22:22677119_G->A,ncRNA_exonic
FAM20B_chr1:179045500_C->A,UTR3
AKT2_chr19:40739721_G->T,UTR3
SPTLC2_chr14:78028803_A->G,syn_exonic
ELAVL1_chr19:8028544_A->G,syn_exonic
KXD1_chr19:18679379_C->G,nonsyn_exonic
COG1_chr17:71197748_G->A,syn_exonic
CXCL11_chr4:76955406_T->C,UTR3
USP53_chr4:120215836_C->A,UTR3
DNAJA3_chr16:4476089_T->C,nonsyn_exonic
TANC1_chr2:160088607_A->G,UTR3
SFRP4_chr7:37947164_G->T,nonsyn_exonic
TMEM167A_chr5:82350810_C->A,UTR3
"NBPF20,NBPF9_chr1:145117589_C->A",intronic
NFATC4_chr14:24845841_T->C,nonsyn_exonic
EIF5_chr14:103807969_T->C,UTR3
CRCP_chr7:65617971_G->A,UTR3
LPCAT1_chr5:1475959_G->A,intronic
ITGA1_chr5:52249226_A->G,UTR3
TBC1D9B_chr5:179289895_G->A,UTR3
DDX59_chr1:200618238_T->C,syn_exonic
TMEM50B_chr21:34822150_T->A,UTR3
LAMA2_chr6:129807699_G->C,syn_exonic
PTK2B_chr8:27316117_G->A,UTR3
MXRA8_chr1:1288471_C->T,UTR3
EIF2AK1_chr7:6066461_T->C,syn_exonic
CDCA4_chr14:105477349_G->C,UTR3
FUCA2_chr6:143825104_G->T,nonsyn_exonic
ITGAX_chr16:31393308_G->A,UTR3
FDFT1_chr8:11696352_T->C,UTR3
NPLOC4_chr17:79589242_G->A,syn_exonic
COL4A2_chr13:111102042_G->A,syn_exonic
PAN3_chr13:28867180_C->T,UTR3
PHLDA3_chr1:201434740_G->A,UTR3
MLST8_chr16:2257105_C->G,syn_exonic
RNF144B_chr6:18399750_T->C,UTR5
"ADAM6,LINC00226_chr14:106552412_C->T",intergenic
COG3_chr13:46067593_G->A,syn_exonic
GPX7_chr1:53072454_T->C,syn_exonic
CYTH3_chr7:6204999_A->C,syn_exonic
SLC9A1_chr1:27426796_T->C,UTR3
TBC1D13_chr9:131571756_G->A,UTR3
TPCN1_chr12:113734413_G->A,UTR3
ITSN2_chr2:24462915_G->C,intronic
ABHD12_chr20:25281184_G->C,UTR3
MERTK_chr2:112755001_A->G,nonsyn_exonic
FIG4_chr6:110146303_G->A,syn_exonic
RGCC_chr13:42038638_A->G,intronic
TAF1B_chr2:10050960_A->G,nonsyn_exonic
"MIR1273H,UGDH-AS1_chr4:39550228_C->A",ncRNA_intronic
MPZL3_chr11:118100411_G->C,UTR3
POMT2_chr14:77745193_A->C,syn_exonic
CARKD_chr13:111291256_G->A,UTR3
MTDH_chr8:98737749_C->T,UTR3
OBSL1_chr2:220432014_G->A,syn_exonic
MRS2_chr6:24418348_G->A,syn_exonic
"HCG4B,HLA-A_chr6:29897350_C->T",intergenic
CDS1_chr4:85570767_C->T,UTR3
RAB31_chr18:9862138_A->T,UTR3
CCDC91_chr12:28605426_G->A,nonsyn_exonic
SLC25A25_chr9:130870023_C->T,UTR3
TLN1_chr9:35697470_C->T,UTR3
CANX_chr5:179156449_T->C,UTR3
ATG4B_chr2:242612909_A->G,UTR3
ZFYVE27_chr10:99519753_G->A,UTR3
FRMD6_chr14:52182081_T->A,syn_exonic
MED11_chr17:4636565_T->G,UTR3
TPST2_chr22:26937327_C->G,syn_exonic
PTGFRN_chr1:117530511_C->T,UTR3
WAPAL_chr10:88195650_C->T,UTR3
NDUFS1_chr2:207008763_C->A,syn_exonic
PLEC_chr8:144992103_T->C,syn_exonic
LAMA5_chr20:60913127_A->G,syn_exonic
DNAJC11_chr1:6704635_A->G,syn_exonic
CD83_chr6:14136373_A->G,UTR3
PTGFRN_chr1:117532798_C->G,UTR3
TAF1C_chr16:84213114_C->T,syn_exonic
EHD2_chr19:48244194_A->G,syn_exonic
CPTP_chr1:1263362_G->A,UTR3
TXNRD1_chr12:104709559_C->T,exonic
PRKAG2_chr7:151253765_C->A,UTR3
TACSTD2_chr1:59041655_T->C,UTR3
NFIX_chr19:13208737_A->T,UTR3
XRCC5_chr2:217012901_A->G,syn_exonic
LZTS3_chr20:3144664_T->C,UTR3
ITPA_chr20:3202069_C->T,intronic
KLC1_chr14:104160141_T->C,intronic
EZR_chr6:159194788_T->G,intronic
CAPN10_chr2:241537421_G->A,syn_exonic
POLR2L_chr11:840477_A->G,syn_exonic
GOLPH3_chr5:32125427_C->A,UTR3
TMPRSS2_chr21:42845374_G->A,syn_exonic
CCDC88A_chr2:55516323_T->G,UTR3
RNU6-19P_chr12:12046341_A->G,ncRNA_intronic
TNFAIP2_chr14:103603496_A->T,UTR3
GPBP1L1_chr1:46125880_T->C,UTR5
DDX24_chr14:94524216_T->C,syn_exonic
PGS1_chr17:76419356_C->G,intronic
ITGA3_chr17:48167298_A->G,UTR3
"MIR4436A,NONE_chr2:89185462_C->T",intergenic
WDR41_chr5:76734084_C->T,nonsyn_exonic
EYA2_chr20:45817223_G->A,UTR3
ARID4A_chr14:58838701_C->T,syn_exonic
FAM104A_chr17:71205036_T->C,UTR3
MX1_chr21:42812891_C->T,syn_exonic
CTSB_chr8:11702313_C->G,UTR3
TSPYL1_chr6:116598475_T->C,UTR3
MSMO1_chr4:166264119_A->G,UTR3
F13A1_chr6:6144857_C->A,UTR3
ITGA1_chr5:52248904_A->G,UTR3
ALDH3B2_chr11:67430396_T->C,UTR3
CIITA_chr16:11018622_T->C,UTR3
GFPT2_chr5:179729519_A->G,syn_exonic
"LINC00226,LINC00221_chr14:106829789_G->A",intergenic
GATAD2A_chr19:19606634_G->A,syn_exonic
LMAN1_chr18:56995396_A->G,UTR3
CTSZ_chr20:57570456_C->T,UTR3
KDM3A_chr2:86683642_A->G,nonsyn_exonic
SKIL_chr3:170114078_A->C,UTR3
EDEM1_chr3:5258431_G->A,UTR3
SIGLEC1_chr20:3677357_T->C,syn_exonic
IPO8_chr12:30782598_T->C,UTR3
"LINC00221,NONE_chr14:107034863_C->T",intergenic
"LINC00221,NONE_chr14:107170050_T->C",intergenic
"MIR4436A,NONE_chr2:89247012_C->G",intergenic
NSFL1C_chr20:1423533_A->T,UTR3
"MIR4436A,NONE_chr2:89247012_C->T",intergenic
HINT1_chr5:130496139_C->G,intronic
PIM3_chr22:50357416_C->T,UTR3
MAPK8IP3_chr16:1819835_T->C,UTR3
GOLGA4_chr3:37368755_T->A,nonsyn_exonic
PDK4_chr7:95213059_G->A,UTR3
TMOD3_chr15:52203664_A->C,UTR3
NPDC1_chr9:139938606_T->C,intronic
SPCS3_chr4:177251544_G->T,UTR3
NFU1_chr2:69659126_A->T,nonsyn_exonic
HLA-DQB1_chr6:32634405_C->T,UTR5
FBXO9_chr6:52963071_A->G,UTR3
PIAS1_chr15:68480887_C->T,downstream
DSG2_chr18:29126670_T->C,syn_exonic
MAST2_chr1:46498375_A->G,syn_exonic
UBR4_chr1:19447843_C->G,syn_exonic
EXOSC7_chr3:45052775_G->C,nonsyn_exonic
FLYWCH1_chr16:2987002_C->T,intronic
ARHGDIA_chr17:79825897_A->G,UTR3
RNF40_chr16:30780828_A->G,syn_exonic
LEPROT_chr1:65897981_G->A,UTR3
TMEM41B_chr11:9303121_A->G,UTR3
"NHLRC2,ADRB1_chr10:115675025_G->A",intergenic
TSPAN13_chr7:16793504_A->G,UTR5
SPATS2L_chr2:201253956_A->G,nonsyn_exonic
MYO19_chr17:34854280_G->A,nonsyn_exonic
MED22_chr9:136208193_T->C,UTR3
SGPL1_chr10:72639800_A->G,UTR3
GLRX3_chr10:131934747_G->C,nonsyn_exonic
BCAT1_chr12:24968131_G->A,UTR3
PTPRF_chr1:44072066_C->T,syn_exonic
TMEM245_chr9:111782670_G->A,UTR3
BMF_chr15:40383347_T->C,UTR3
MTR_chr1:237062305_A->G,UTR3
SH3PXD2A_chr10:105357987_T->C,UTR3
PBX2_chr6:32156908_G->A,intronic
CCNY_chr10:35858665_T->C,UTR3
PIP5K1A_chr1:151221509_G->C,UTR3
POR_chr7:75615006_C->T,nonsyn_exonic
BTBD9_chr6:38140505_A->G,UTR3
HLA-DQB1_chr6:32630495_T->C,intronic
RTF1_chr15:41774423_A->G,UTR3
CLIP2_chr7:73819191_C->T,UTR3
SPSB1_chr1:9428685_T->G,UTR3
ZBTB40_chr1:22856601_T->C,UTR3
WBP1L_chr10:104574642_T->A,UTR3
VDR_chr12:48238221_G->T,UTR3
PRRC2B_chr9:134350647_T->C,nonsyn_exonic
CFAP97_chr4:186082399_G->C,UTR3
C9orf78_chr9:132591509_A->G,syn_exonic
PTGS2_chr1:186641626_G->A,UTR3
PIAS3_chr1:145586309_C->T,UTR3
C19orf48_chr19:51302202_T->A,UTR5
GPD2_chr2:157440644_G->C,UTR3
LLGL2_chr17:73571030_A->G,UTR3
IFT52_chr20:42225114_G->A,syn_exonic
DCAF8_chr1:160189772_G->C,intronic
PHYH_chr10:13337588_G->A,syn_exonic
"MIR4436A,NONE_chr2:89159145_C->T",intergenic
SLC22A23_chr6:3270510_G->C,UTR3
INPP1_chr2:191235901_A->C,syn_exonic
CRB3_chr19:6466482_A->G,syn_exonic
RWDD3_chr1:95709939_T->G,nonsyn_exonic
LOC100129973_chr15:52484950_A->C,ncRNA_intronic
"OR4E2,DAD1_chr14:23020919_C->T",intergenic
FAM83H-AS1_chr8:144823948_A->T,ncRNA_intronic
POLDIP3_chr22:42981138_T->C,UTR3
KIAA1551_chr12:32138924_T->C,intronic
MBD3_chr19:1577208_G->A,UTR3
MRPL19_chr2:75882576_T->C,UTR3
SFTA2_chr6:30899524_T->C,nonsyn_exonic
SOD2_chr6:160112638_A->G,intronic
STXBP3_chr1:109289353_C->G,UTR5
PPA1_chr10:71993094_T->G,UTR5
DYNC1LI2_chr16:66764809_G->T,intronic
ATP2C2_chr16:84494275_C->T,syn_exonic
CALU_chr7:128409580_T->A,UTR3
PIEZO1_chr16:88803124_T->C,nonsyn_exonic
ALDH16A1_chr19:49967680_G->A,syn_exonic
HERC2_chr15:28356349_G->A,UTR3
TXNIP_chr1:145441620_T->C,UTR3
DUSP12_chr1:161721707_C->T,syn_exonic
VAMP3_chr1:7840769_A->G,UTR3
COASY_chr17:40714804_C->A,nonsyn_exonic
TMEM50B_chr21:34821570_G->A,UTR3
ENDOD1_chr11:94865454_T->G,UTR3
ITPK1_chr14:93407486_C->T,UTR3
MGST3_chr1:165624799_G->T,UTR3
BCKDHA_chr19:41928652_C->T,syn_exonic
COG4_chr16:70546234_G->A,syn_exonic
LAMTOR4_chr7:99747130_G->A,syn_exonic
FAM98A_chr2:33809294_A->G,UTR3
